z,vol_rate_Mpc_all
0.0,1.9033949818025315e-08
0.05,2.128628384995029e-08
0.1,2.3351892017480492e-08
0.15000000000000002,2.5770030129550207e-08
0.2,2.8804671142740225e-08
0.25,3.198203116839903e-08
0.3,3.5682925371080934e-08
0.35,3.965962966710941e-08
0.39999999999999997,4.262649454520341e-08
0.44999999999999996,4.594064523384657e-08
0.49999999999999994,4.889815031272964e-08
0.5499999999999999,5.466304162117468e-08
0.6,5.7746469030102215e-08
0.65,6.257319842976083e-08
0.7000000000000001,6.643326402837807e-08
0.7500000000000001,7.002992631057725e-08
0.8000000000000002,7.16955893649245e-08
0.8500000000000002,7.641388574876845e-08
0.9000000000000002,8.139132030931017e-08
0.9500000000000003,8.724059276082111e-08
1.0000000000000002,8.842476003567385e-08
1.0500000000000003,9.508779989235209e-08
1.1000000000000003,9.415685593643912e-08
1.1500000000000004,9.232074520307985e-08
1.2000000000000004,9.460569488311758e-08
1.2500000000000004,9.829547243504065e-08
1.3000000000000005,9.541121607230628e-08
1.3500000000000005,9.501843775403336e-08
1.4000000000000006,1.0370670879626178e-07
1.4500000000000006,9.977322755740962e-08
1.5000000000000007,9.61977476016254e-08
1.5500000000000007,9.989918613932661e-08
1.6000000000000008,9.714515542428162e-08
1.6500000000000008,9.999624358202876e-08
1.7000000000000008,9.31793936545891e-08
1.7500000000000009,9.376810424730631e-08
1.800000000000001,9.537697059132076e-08
1.850000000000001,9.13431598124035e-08
1.900000000000001,8.818706344362798e-08
1.950000000000001,8.206162793948737e-08
2.000000000000001,9.127811125312386e-08
2.0500000000000007,8.645702713386588e-08
2.1000000000000005,8.282765118938424e-08
2.1500000000000004,8.333151379156954e-08
2.2,8.514758656831078e-08
2.25,7.756248176724237e-08
2.3,7.1163794806367e-08
2.3499999999999996,7.514201029764983e-08
2.3999999999999995,7.642941814622291e-08
2.4499999999999993,6.347588370990086e-08
2.499999999999999,7.112567374154524e-08
2.549999999999999,6.467691227891136e-08
2.5999999999999988,5.972956229208182e-08
2.6499999999999986,6.331412116385337e-08
2.6999999999999984,6.143601370360506e-08
2.7499999999999982,6.20827111253883e-08
2.799999999999998,6.369762146413364e-08
2.849999999999998,5.706682393310005e-08
2.8999999999999977,5.942262026972025e-08
2.9499999999999975,5.7347494679082986e-08
2.9999999999999973,4.986165902006029e-08
3.049999999999997,5.1370234316487016e-08
3.099999999999997,4.796097859103942e-08
3.149999999999997,5.201121880699304e-08
3.1999999999999966,4.583222693738839e-08
3.2499999999999964,4.6126473777744243e-08
3.2999999999999963,4.699861527726333e-08
3.349999999999996,4.2687486329308066e-08
3.399999999999996,4.284318571116884e-08
3.4499999999999957,3.945040598785988e-08
3.4999999999999956,3.714266048127648e-08
3.5499999999999954,3.327948945982317e-08
3.599999999999995,3.9653498330469154e-08
3.649999999999995,3.6743598147177605e-08
3.699999999999995,3.968877891407961e-08
3.7499999999999947,3.5684722762766625e-08
3.7999999999999945,3.407172735359792e-08
3.8499999999999943,3.483235001733442e-08
3.899999999999994,3.1993540805117887e-08
3.949999999999994,3.3259398718924695e-08
3.999999999999994,3.1005570441025354e-08
4.049999999999994,2.861986219361748e-08
4.099999999999993,2.6731270255555197e-08
4.149999999999993,2.6011806849340208e-08
4.199999999999993,2.4448686431603923e-08
4.249999999999993,2.6437978886710933e-08
4.299999999999993,2.3335324210661737e-08
4.3499999999999925,2.2722419553610392e-08
4.399999999999992,2.5490730028668078e-08
4.449999999999992,2.1926438173048568e-08
4.499999999999992,2.5339943837889083e-08
4.549999999999992,2.013437241124723e-08
4.599999999999992,2.053177991264735e-08
4.6499999999999915,2.1932647104312576e-08
4.699999999999991,2.1045151318033266e-08
4.749999999999991,2.0923765287944057e-08
4.799999999999991,2.0886807212289047e-08
4.849999999999991,2.354540767019433e-08
4.899999999999991,1.8641923298612434e-08
4.94999999999999,1.8736270392705164e-08
4.99999999999999,1.446032444430022e-08
5.04999999999999,1.8698103190210545e-08
5.09999999999999,1.5142356249959537e-08
5.14999999999999,1.6031308709721083e-08
5.1999999999999895,1.638508883154043e-08
5.249999999999989,1.564193643612578e-08
5.299999999999989,2.0178917838444855e-08
5.349999999999989,1.4028576967067174e-08
5.399999999999989,1.4031367398153068e-08
5.449999999999989,1.2698205713056581e-08
5.4999999999999885,1.5092056730641268e-08
5.549999999999988,1.4284687217972259e-08
5.599999999999988,1.3017089332837944e-08
5.649999999999988,1.0157527735949838e-08
5.699999999999988,1.1271049261609772e-08
5.749999999999988,1.0308330521378264e-08
5.799999999999987,1.0452553810533173e-08
5.849999999999987,1.2713398662436867e-08
5.899999999999987,1.3642467112011952e-08
5.949999999999987,1.3414951364923705e-08
5.999999999999987,1.184779418734114e-08
