z,vol_rate_Mpc_all
0.0,3.299417655063309e-08
0.05,3.7703940797800175e-08
0.1,3.970879441362735e-08
0.15000000000000002,4.126257264027813e-08
0.2,4.7603293884021966e-08
0.25,4.981633027189756e-08
0.3,5.1329452479583935e-08
0.35,5.849061991851593e-08
0.39999999999999997,6.18612430560522e-08
0.44999999999999996,6.331317406734015e-08
0.49999999999999994,6.889936908394125e-08
0.5499999999999999,7.533840551593544e-08
0.6,7.868138249567764e-08
0.65,7.989049002517811e-08
0.7000000000000001,8.808191066731411e-08
0.7500000000000001,9.800926252024679e-08
0.8000000000000002,9.606689888221027e-08
0.8500000000000002,9.890469366557542e-08
0.9000000000000002,1.049262431300833e-07
0.9500000000000003,1.1385261932202737e-07
1.0000000000000002,1.0855715332243779e-07
1.0500000000000003,1.1501754191067474e-07
1.1000000000000003,1.1999583055858536e-07
1.1500000000000004,1.2447330327540177e-07
1.2000000000000004,1.3297671995233672e-07
1.2500000000000004,1.278747170736926e-07
1.3000000000000005,1.3091685749986513e-07
1.3500000000000005,1.33584675732559e-07
1.4000000000000006,1.429787669387798e-07
1.4500000000000006,1.3888813423932032e-07
1.5000000000000007,1.4341976966985203e-07
1.5500000000000007,1.3951602046626682e-07
1.6000000000000008,1.4849870480917923e-07
1.6500000000000008,1.4822036517229626e-07
1.7000000000000008,1.430075263076755e-07
1.7500000000000009,1.476448562926404e-07
1.800000000000001,1.5140561965677142e-07
1.850000000000001,1.508984805363395e-07
1.900000000000001,1.4681342652648928e-07
1.950000000000001,1.4905511528184788e-07
2.000000000000001,1.4334696620957946e-07
2.0500000000000007,1.516673318845363e-07
2.1000000000000005,1.6991442534174675e-07
2.1500000000000004,1.5681997539487116e-07
2.2,1.4957138989361573e-07
2.25,1.4487240036161726e-07
2.3,1.4711498359020567e-07
2.3499999999999996,1.4905872441397747e-07
2.3999999999999995,1.544235017624811e-07
2.4499999999999993,1.5362907429967042e-07
2.499999999999999,1.506672294161127e-07
2.549999999999999,1.3658112593298493e-07
2.5999999999999988,1.2970945039145694e-07
2.6499999999999986,1.3165527941517482e-07
2.6999999999999984,1.437872278134863e-07
2.7499999999999982,1.4472692014540848e-07
2.799999999999998,1.3990454314042845e-07
2.849999999999998,1.2316361577231822e-07
2.8999999999999977,1.1671074400138797e-07
2.9499999999999975,1.1682048891704592e-07
2.9999999999999973,1.29898170905652e-07
3.049999999999997,1.3740989280189958e-07
3.099999999999997,1.4331239602225692e-07
3.149999999999997,1.2318647728649152e-07
3.1999999999999966,1.197260896275285e-07
3.2499999999999964,1.176687791224158e-07
3.2999999999999963,1.2589141827670256e-07
3.349999999999996,1.1913006132273556e-07
3.399999999999996,1.1354142735418555e-07
3.4499999999999957,1.1772107227385413e-07
3.4999999999999956,1.2299116345713643e-07
3.5499999999999954,1.1425318289538772e-07
3.599999999999995,1.066883716774052e-07
3.649999999999995,1.0431267284861234e-07
3.699999999999995,9.93408420529896e-08
3.7499999999999947,9.771546688112447e-08
3.7999999999999945,1.0393828869056845e-07
3.8499999999999943,1.1203929267109481e-07
3.899999999999994,1.0490042999673112e-07
3.949999999999994,1.0149087815071187e-07
3.999999999999994,9.564030308621233e-08
4.049999999999994,9.21535993581202e-08
4.099999999999993,9.321379697733109e-08
4.149999999999993,8.746687697556566e-08
4.199999999999993,8.23242835910174e-08
4.249999999999993,8.71622075432269e-08
4.299999999999993,8.181174543421306e-08
4.3499999999999925,9.257574950197487e-08
4.399999999999992,7.785776385634149e-08
4.449999999999992,7.518446639850657e-08
4.499999999999992,8.568644030883827e-08
4.549999999999992,7.006939149324328e-08
4.599999999999992,7.656247718314363e-08
4.6499999999999915,8.356857538279189e-08
4.699999999999991,7.1340303463563e-08
4.749999999999991,8.057713279180016e-08
4.799999999999991,6.470030299572695e-08
4.849999999999991,7.209702955058465e-08
4.899999999999991,7.515363170441717e-08
4.94999999999999,7.131314049781118e-08
4.99999999999999,7.175215466937658e-08
5.04999999999999,6.321128321113688e-08
5.09999999999999,5.922556626965578e-08
5.14999999999999,6.476859609751839e-08
5.1999999999999895,6.413994955736359e-08
5.249999999999989,6.64820630716698e-08
5.299999999999989,6.186503213444278e-08
5.349999999999989,5.402491883999389e-08
5.399999999999989,6.624207295172142e-08
5.449999999999989,6.372068420160725e-08
5.4999999999999885,6.340566757041316e-08
5.549999999999988,5.7951436805155566e-08
5.599999999999988,4.6957723304305325e-08
5.649999999999988,5.7005281650586585e-08
5.699999999999988,5.755070746426977e-08
5.749999999999988,5.9247124528848966e-08
5.799999999999987,5.383174734667481e-08
5.849999999999987,6.099733512732244e-08
5.899999999999987,7.424625747268963e-08
5.949999999999987,5.531382587356555e-08
5.999999999999987,5.400790483138362e-08
