z,vol_rate_Mpc_all
0.0,3.48313631594741e-08
0.05,4.076848745316716e-08
0.1,3.2968060450819813e-08
0.15000000000000002,3.0616832696280804e-08
0.2,3.906644463302493e-08
0.25,4.241943563731511e-08
0.3,3.742859626916972e-08
0.35,3.327407544985341e-08
0.39999999999999997,3.862194604156667e-08
0.44999999999999996,4.423388467298362e-08
0.49999999999999994,4.427144544315692e-08
0.5499999999999999,3.996202520496348e-08
0.6,3.661314507900044e-08
0.65,4.272807602272807e-08
0.7000000000000001,4.619925933784152e-08
0.7500000000000001,4.4240442234821925e-08
0.8000000000000002,4.125773843312926e-08
0.8500000000000002,3.963956516687784e-08
0.9000000000000002,4.379390870749266e-08
0.9500000000000003,4.790641149656406e-08
1.0000000000000002,4.401206100375649e-08
1.0500000000000003,4.293364556444946e-08
1.1000000000000003,3.903294839415379e-08
1.1500000000000004,4.3495040587556374e-08
1.2000000000000004,4.529261129820765e-08
1.2500000000000004,4.4198054552611224e-08
1.3000000000000005,4.1875268906474036e-08
1.3500000000000005,4.1010774415549596e-08
1.4000000000000006,4.4736761107851864e-08
1.4500000000000006,4.2437947501810103e-08
1.5000000000000007,4.403711994554602e-08
1.5500000000000007,4.382303545469717e-08
1.6000000000000008,4.0803528318709535e-08
1.6500000000000008,4.084055770746227e-08
1.7000000000000008,4.021640304606394e-08
1.7500000000000009,3.979482151687305e-08
1.800000000000001,4.365062043886378e-08
1.850000000000001,4.369069126547051e-08
1.900000000000001,3.9100850007460705e-08
1.950000000000001,3.549928849632611e-08
2.000000000000001,3.674839874755943e-08
2.0500000000000007,3.522654530679541e-08
2.1000000000000005,3.9543053119711774e-08
2.1500000000000004,4.436250447564175e-08
2.2,4.4195354686267695e-08
2.25,3.778780889862452e-08
2.3,3.644165184458156e-08
2.3499999999999996,3.604794702182105e-08
2.3999999999999995,3.477593746042048e-08
2.4499999999999993,3.349305201949599e-08
2.499999999999999,3.704889843166834e-08
2.549999999999999,3.636918171341772e-08
2.5999999999999988,3.652530582267103e-08
2.6499999999999986,3.298347181717422e-08
2.6999999999999984,3.197633404973722e-08
2.7499999999999982,3.264787700905431e-08
2.799999999999998,3.238735238701735e-08
2.849999999999998,3.2432123597179184e-08
2.8999999999999977,2.990712056346852e-08
2.9499999999999975,3.3393077206148193e-08
2.9999999999999973,3.314919793873907e-08
3.049999999999997,3.283011633397215e-08
3.099999999999997,2.9611278124740344e-08
3.149999999999997,3.011649835338087e-08
3.1999999999999966,2.5572806204980866e-08
3.2499999999999964,2.6141870060725077e-08
3.2999999999999963,3.001351980800827e-08
3.349999999999996,2.769270316985156e-08
3.399999999999996,3.0802597212946725e-08
3.4499999999999957,2.6099832903203174e-08
3.4999999999999956,2.7363971487137214e-08
3.5499999999999954,2.4111317255500863e-08
3.599999999999995,2.81884499345798e-08
3.649999999999995,2.4806994356938936e-08
3.699999999999995,2.4472171267726277e-08
3.7499999999999947,2.2708248561706167e-08
3.7999999999999945,2.5224875395905816e-08
3.8499999999999943,2.4251116147027166e-08
3.899999999999994,2.605537163768787e-08
3.949999999999994,2.2725291516084708e-08
3.999999999999994,2.2103966516361687e-08
4.049999999999994,2.2703555783065164e-08
4.099999999999993,2.0445732950932467e-08
4.149999999999993,2.127146686448986e-08
4.199999999999993,2.0444082771890303e-08
4.249999999999993,1.7677848750181336e-08
4.299999999999993,2.261349474778422e-08
4.3499999999999925,2.1535318557191613e-08
4.399999999999992,2.1709515780076685e-08
4.449999999999992,2.2013152743646182e-08
4.499999999999992,1.8055852734203496e-08
4.549999999999992,2.0499234084451986e-08
4.599999999999992,2.171056303796061e-08
4.6499999999999915,1.7907735371680988e-08
4.699999999999991,1.9098847834897386e-08
4.749999999999991,1.8543272699562423e-08
4.799999999999991,1.8627659962317652e-08
4.849999999999991,1.6810639769346836e-08
4.899999999999991,1.5731691137911038e-08
4.94999999999999,1.7911827782581786e-08
4.99999999999999,1.6953549796741937e-08
5.04999999999999,1.9295182741089848e-08
5.09999999999999,1.8507582314111255e-08
5.14999999999999,1.6878648895800987e-08
5.1999999999999895,1.707551487932339e-08
5.249999999999989,1.6463685920644723e-08
5.299999999999989,1.778958738298252e-08
5.349999999999989,1.4090713972626908e-08
5.399999999999989,1.607849821338132e-08
5.449999999999989,1.5788544412205424e-08
5.4999999999999885,1.7273358683631573e-08
5.549999999999988,1.4286368115752524e-08
5.599999999999988,1.6369587357577918e-08
5.649999999999988,1.674820705242846e-08
5.699999999999988,1.6135852717373067e-08
5.749999999999988,1.3494725749687298e-08
5.799999999999987,1.6753001383999043e-08
5.849999999999987,1.5190256569558597e-08
5.899999999999987,1.5755592565205982e-08
5.949999999999987,1.6955363033221683e-08
5.999999999999987,1.2862378120257578e-08
